Mkt-RF_percent,SMB_percent,HML_percent,RMW_percent,CMA_percent,RF_percent,Mkt-RF,SMB,HML,RMW,CMA,RF
2.08,0.31,-2.02,-2.44,-1.42,0.024,0.0208,0.0031,-0.0202,-0.0244,-0.0142,0.00024
0.3,-0.34,-0.64,1.05,0.22,0.024,0.003,-0.0034,-0.0064,0.0105,0.0022,0.00024
-1.67,-0.54,2.51,2.45,1.57,0.024,-0.0167,-0.0054,0.0251,0.0245,0.0157,0.00024
0.18,-1.37,1.05,1.87,0.56,0.024,0.0018,-0.0137,0.0105,0.0187,0.0056,0.00024
-2.03,-0.23,1.49,0.71,0.98,0.024,-0.0203,-0.0023,0.0149,0.0071,0.0098,0.00024
0.51,1.43,-0.68,-2.02,-0.43,0.025,0.0051,0.0143,-0.0068,-0.0202,-0.0043,0.00025
0.35,-1.63,0.93,1.17,0.53,0.025,0.0035,-0.0163,0.0093,0.0117,0.0053,0.00025
4.55,-0.81,-2.87,-2.63,-3.38,0.025,0.0455,-0.0081,-0.0287,-0.0263,-0.0338,0.00025
-1.78,0.29,1.09,-0.17,0.96,0.025,-0.0178,0.0029,0.0109,-0.0017,0.0096,0.00025
-0.59,0.08,0.43,0.63,0.77,0.025,-0.0059,0.0008,0.0043,0.0063,0.0077,0.00025
2.79,0.17,-1.42,-2.92,-0.9,0.025,0.0279,0.0017,-0.0142,-0.0292,-0.009,0.00025
1.15,0.02,-0.95,-1.37,-1.01,0.025,0.0115,0.0002,-0.0095,-0.0137,-0.0101,0.00025
-1.07,-0.34,0.54,0.82,0.52,0.025,-0.0107,-0.0034,0.0054,0.0082,0.0052,0.00025
-1.14,0.07,1.12,1.24,1.05,0.025,-0.0114,0.0007,0.0112,0.0124,0.0105,0.00025
-1.8,0.23,1.04,1.11,1.21,0.025,-0.018,0.0023,0.0104,0.0111,0.0121,0.00025
-1.96,0.74,1.63,-0.24,0.71,0.025,-0.0196,0.0074,0.0163,-0.0024,0.0071,0.00025
0.6,-0.19,1.31,1.91,1.57,0.025,0.006,-0.0019,0.0131,0.0191,0.0157,0.00025
-1.63,0.27,2.11,1.37,1.77,0.025,-0.0163,0.0027,0.0211,0.0137,0.0177,0.00025
-3.59,-0.09,3.03,3.09,2.41,0.025,-0.0359,-0.0009,0.0303,0.0309,0.0241,0.00025
0.54,0.11,0.32,1.39,-0.42,0.025,0.0054,0.0011,0.0032,0.0139,-0.0042,0.00025
3.06,0.06,-2.1,-2.39,-2.11,0.025,0.0306,0.0006,-0.021,-0.0239,-0.0211,0.00025
0.55,-0.21,0.75,0.74,0.75,0.025,0.0055,-0.0021,0.0075,0.0074,0.0075,0.00025
1.36,0.79,-0.31,-0.34,-0.2,0.025,0.0136,0.0079,-0.0031,-0.0034,-0.002,0.00025
0.88,1.89,-0.68,-0.61,0.28,0.025,0.0088,0.0189,-0.0068,-0.0061,0.0028,0.00025
-1.23,0.2,1.43,0.52,1.22,0.025,-0.0123,0.002,0.0143,0.0052,0.0122,0.00025
-3.52,0.35,1.96,1.63,1.61,0.026,-0.0352,0.0035,0.0196,0.0163,0.0161,0.00026
5.39,-0.67,-4.12,-2.41,-5.94,0.026,0.0539,-0.0067,-0.0412,-0.0241,-0.0594,0.00026
-1.3,0.85,0.24,0.43,-0.8,0.026,-0.013,0.0085,0.0024,0.0043,-0.008,0.00026
-2.98,0.76,2.18,1.95,2.31,0.026,-0.0298,0.0076,0.0218,0.0195,0.0231,0.00026
-0.36,-0.37,0.95,0.93,0.67,0.026,-0.0036,-0.0037,0.0095,0.0093,0.0067,0.00026
0.51,0.22,-0.23,-0.9,-0.51,0.026,0.0051,0.0022,-0.0023,-0.009,-0.0051,0.00026
1.44,0.5,-1.3,-1.86,-1,0.026,0.0144,0.005,-0.013,-0.0186,-0.01,0.00026
1.39,0.82,-2.84,-2.08,-1.97,0.026,0.0139,0.0082,-0.0284,-0.0208,-0.0197,0.00026
-0.4,1.22,-0.56,-1.27,-0.09,0.026,-0.004,0.0122,-0.0056,-0.0127,-0.0009,0.00026
0.68,1.29,-0.22,0.21,0.49,0.026,0.0068,0.0129,-0.0022,0.0021,0.0049,0.00026
0.37,-0.2,-0.83,-1.03,-1.22,0.026,0.0037,-0.002,-0.0083,-0.0103,-0.0122,0.00026
1.16,-0.56,-1.38,-0.53,-1.14,0.026,0.0116,-0.0056,-0.0138,-0.0053,-0.0114,0.00026
-0.55,-0.18,-0.27,-0.06,-0.58,0.026,-0.0055,-0.0018,-0.0027,-0.0006,-0.0058,0.00026
-0.01,0.07,1.1,0.27,0.9,0.026,-0.0001,0.0007,0.011,0.0027,0.009,0.00026
1.57,0.27,-0.43,-1.04,-0.47,0.026,0.0157,0.0027,-0.0043,-0.0104,-0.0047,0.00026
0.34,-0.4,-0.35,-0.82,-0.65,0.026,0.0034,-0.004,-0.0035,-0.0082,-0.0065,0.00026
-0.81,-0.01,1.59,1.73,1.72,0.026,-0.0081,-0.0001,0.0159,0.0173,0.0172,0.00026
-0.11,0.22,-0.22,0,-0.21,0.026,-0.0011,0.0022,-0.0022,0,-0.0021,0.00026
0.9,0.63,-0.31,-0.76,-0.79,0.026,0.009,0.0063,-0.0031,-0.0076,-0.0079,0.00026
0.63,0.04,-0.2,-0.21,0.02,0.026,0.0063,0.0004,-0.002,-0.0021,0.0002,0.00026
-0.72,0.43,0.28,1.16,0.73,0.026,-0.0072,0.0043,0.0028,0.0116,0.0073,0.00026
0.39,-0.16,0.82,0.91,0.07,0.02,0.0039,-0.0016,0.0082,0.0091,0.0007,0.0002
-1.9,0.39,2.21,1.3,1.63,0.02,-0.019,0.0039,0.0221,0.013,0.0163,0.0002
0.17,-0.31,1.04,0.49,0.31,0.02,0.0017,-0.0031,0.0104,0.0049,0.0031,0.0002
0.04,0.86,-0.49,0.15,0.05,0.02,0.0004,0.0086,-0.0049,0.0015,0.0005,0.0002
-0.86,1.13,1.17,1.31,1.13,0.02,-0.0086,0.0113,0.0117,0.0131,0.0113,0.0002
-0.67,-0.04,0.79,0.12,0.54,0.02,-0.0067,-0.0004,0.0079,0.0012,0.0054,0.0002
-1.42,0.27,1.18,0.8,1.36,0.02,-0.0142,0.0027,0.0118,0.008,0.0136,0.0002
1.1,0.18,0.05,0.63,0.34,0.02,0.011,0.0018,0.0005,0.0063,0.0034,0.0002
-0.9,0.52,1.01,0.33,0.56,0.02,-0.009,0.0052,0.0101,0.0033,0.0056,0.0002
-0.04,0.15,-0.41,-0.39,-0.91,0.02,-0.0004,0.0015,-0.0041,-0.0039,-0.0091,0.0002
0.93,0.04,-0.86,-0.19,-0.88,0.02,0.0093,0.0004,-0.0086,-0.0019,-0.0088,0.0002
-1.93,0,1.87,1.34,1.81,0.02,-0.0193,0,0.0187,0.0134,0.0181,0.0002
-1.93,0.59,1.4,1.38,1.62,0.02,-0.0193,0.0059,0.014,0.0138,0.0162,0.0002
-1.84,0.19,0.92,0.16,0.52,0.02,-0.0184,0.0019,0.0092,0.0016,0.0052,0.0002
-0.48,-0.87,0.59,0.59,0.05,0.02,-0.0048,-0.0087,0.0059,0.0059,0.0005,0.0002
-0.38,0.15,-0.35,-0.17,-0.23,0.02,-0.0038,0.0015,-0.0035,-0.0017,-0.0023,0.0002
1.91,-0.13,0.02,-0.53,-0.22,0.02,0.0191,-0.0013,0.0002,-0.0053,-0.0022,0.0002
-1.17,-0.63,1.64,1.19,1.47,0.02,-0.0117,-0.0063,0.0164,0.0119,0.0147,0.0002
-1.48,0.6,0.81,0.27,1.08,0.02,-0.0148,0.006,0.0081,0.0027,0.0108,0.0002
0.02,-0.42,-0.07,-0.13,-0.55,0.019,0.0002,-0.0042,-0.0007,-0.0013,-0.0055,0.00019
-0.53,0.93,1.15,-0.05,1.47,0.019,-0.0053,0.0093,0.0115,-0.0005,0.0147,0.00019
0.54,-0.75,0.18,-0.44,0.15,0.019,0.0054,-0.0075,0.0018,-0.0044,0.0015,0.00019
1.06,-0.03,-1.03,-0.62,-1.44,0.019,0.0106,-0.0003,-0.0103,-0.0062,-0.0144,0.00019
0.58,0.15,0.65,0.12,0.24,0.019,0.0058,0.0015,0.0065,0.0012,0.0024,0.00019
-0.14,-0.43,0.99,0.94,1.1,0.019,-0.0014,-0.0043,0.0099,0.0094,0.011,0.00019
-2.5,0.84,2.01,0.52,1.93,0.019,-0.025,0.0084,0.0201,0.0052,0.0193,0.00019
-4.34,1.16,2.38,0.94,1.51,0.019,-0.0434,0.0116,0.0238,0.0094,0.0151,0.00019
1.61,-0.69,-1.48,-0.33,-1.98,0.019,0.0161,-0.0069,-0.0148,-0.0033,-0.0198,0.00019
-2.5,0.72,0.1,-0.12,0.15,0.019,-0.025,0.0072,0.001,-0.0012,0.0015,0.00019
0.34,-0.4,0.3,0.13,0.22,0.019,0.0034,-0.004,0.003,0.0013,0.0022,0.00019
-2.11,-0.03,1.27,0.84,0.15,0.019,-0.0211,-0.0003,0.0127,0.0084,0.0015,0.00019
1.86,-0.4,-1.15,-0.28,-0.46,0.019,0.0186,-0.004,-0.0115,-0.0028,-0.0046,0.00019
-2.4,1.06,1.33,0.29,1.01,0.019,-0.024,0.0106,0.0133,0.0029,0.0101,0.00019
-1.88,0.05,0.67,0.3,-0.25,0.019,-0.0188,0.0005,0.0067,0.003,-0.0025,0.00019
-0.43,-0.28,-1.4,-0.09,-1.71,0.019,-0.0043,-0.0028,-0.014,-0.0009,-0.0171,0.00019
2.08,0.02,-1.22,0.26,0.03,0.019,0.0208,0.0002,-0.0122,0.0026,0.0003,0.00019
1.09,-0.63,0.61,-0.12,0.49,0.019,0.0109,-0.0063,0.0061,-0.0012,0.0049,0.00019
2.4,-0.91,-1.54,0.33,-1.1,0.019,0.024,-0.0091,-0.0154,0.0033,-0.011,0.00019
-2.58,0.57,1.87,1.11,1.84,0.019,-0.0258,0.0057,0.0187,0.0111,0.0184,0.00019
-0.53,0.21,1.51,0.43,0.87,0.019,-0.0053,0.0021,0.0151,0.0043,0.0087,0.00019
1.19,1.59,-0.6,-0.58,0.26,0.019,0.0119,0.0159,-0.006,-0.0058,0.0026,0.00019
-1.6,-1.17,1.48,1.62,0.36,0.02,-0.016,-0.0117,0.0148,0.0162,0.0036,0.0002
-3.69,0.62,2.03,1.54,1.47,0.02,-0.0369,0.0062,0.0203,0.0154,0.0147,0.0002
-0.39,-0.01,0.82,0.66,1.05,0.02,-0.0039,-0.0001,0.0082,0.0066,0.0105,0.0002
4.68,-0.71,-3.28,-1.68,-2.4,0.02,0.0468,-0.0071,-0.0328,-0.0168,-0.024,0.0002
-2.07,0.43,0.21,0.35,0.68,0.02,-0.0207,0.0043,0.0021,0.0035,0.0068,0.0002
0.87,0.28,-0.13,-0.35,0.01,0.02,0.0087,0.0028,-0.0013,-0.0035,0.0001,0.0002
2.87,-0.79,-1.36,-1.56,-1.65,0.02,0.0287,-0.0079,-0.0136,-0.0156,-0.0165,0.0002
-0.1,-0.36,-0.65,-0.85,-1.07,0.02,-0.001,-0.0036,-0.0065,-0.0085,-0.0107,0.0002
1.57,-0.23,-1.32,-0.85,-0.44,0.02,0.0157,-0.0023,-0.0132,-0.0085,-0.0044,0.0002
-0.47,-0.11,0.66,0.38,0.9,0.02,-0.0047,-0.0011,0.0066,0.0038,0.009,0.0002
1.1,0.04,-0.22,0.03,0.08,0.02,0.011,0.0004,-0.0022,0.0003,0.0008,0.0002
3.92,-2.04,-2.52,-0.68,-3.29,0.02,0.0392,-0.0204,-0.0252,-0.0068,-0.0329,0.0002
1.48,-0.25,-1.37,-0.87,-1.85,0.02,0.0148,-0.0025,-0.0137,-0.0087,-0.0185,0.0002
-0.87,0.1,0.16,-0.23,-0.13,0.02,-0.0087,0.001,0.0016,-0.0023,-0.0013,0.0002
-1.72,0.81,1.21,0.87,1.62,0.02,-0.0172,0.0081,0.0121,0.0087,0.0162,0.0002
-1.15,1.46,1,0.26,0.6,0.02,-0.0115,0.0146,0.01,0.0026,0.006,0.0002
1.68,0.43,-0.9,-0.17,-0.15,0.02,0.0168,0.0043,-0.009,-0.0017,-0.0015,0.0002
0.45,0.42,0.26,-0.1,0.74,0.02,0.0045,0.0042,0.0026,-0.001,0.0074,0.0002
1.47,-0.21,-0.44,0.04,-0.26,0.02,0.0147,-0.0021,-0.0044,0.0004,-0.0026,0.0002
0.03,0.54,-0.51,-1.31,-0.38,0.02,0.0003,0.0054,-0.0051,-0.0131,-0.0038,0.0002
1.37,-0.22,-0.72,-0.24,-0.81,0.015,0.0137,-0.0022,-0.0072,-0.0024,-0.0081,0.00015
0.33,0.31,-0.94,0,-1.15,0.015,0.0033,0.0031,-0.0094,0,-0.0115,0.00015
-1.58,0.58,0.91,0.76,1.04,0.015,-0.0158,0.0058,0.0091,0.0076,0.0104,0.00015
1.45,-0.24,0.01,-0.31,-0.3,0.015,0.0145,-0.0024,0.0001,-0.0031,-0.003,0.00015
-0.34,0.03,0.23,0.53,0.21,0.015,-0.0034,0.0003,0.0023,0.0053,0.0021,0.00015
-0.09,0.63,0.17,-0.15,-0.22,0.015,-0.0009,0.0063,0.0017,-0.0015,-0.0022,0.00015
-0.49,0.28,0.46,-0.16,0.77,0.015,-0.0049,0.0028,0.0046,-0.0016,0.0077,0.00015
-0.1,0.29,0.59,0.24,0.37,0.015,-0.001,0.0029,0.0059,0.0024,0.0037,0.00015
-0.74,0.26,0.76,-0.23,0.44,0.015,-0.0074,0.0026,0.0076,-0.0023,0.0044,0.00015
0.11,-0.1,0.67,0.8,0.68,0.015,0.0011,-0.001,0.0067,0.008,0.0068,0.00015
0.06,0.56,0.18,0.09,0.13,0.015,0.0006,0.0056,0.0018,0.0009,0.0013,0.00015
2.78,-1.5,-1.15,-0.01,-0.68,0.015,0.0278,-0.015,-0.0115,-0.0001,-0.0068,0.00015
0.52,0.7,-0.41,-0.85,0.17,0.015,0.0052,0.007,-0.0041,-0.0085,0.0017,0.00015
0.22,0.2,0,-0.66,-0.03,0.015,0.0022,0.002,0,-0.0066,-0.0003,0.00015
1.87,-0.27,-1.41,-0.95,-1.01,0.015,0.0187,-0.0027,-0.0141,-0.0095,-0.0101,0.00015
-0.15,0.47,0.24,0.04,-0.24,0.015,-0.0015,0.0047,0.0024,0.0004,-0.0024,0.00015
-1.71,0.22,0.72,0.68,0.61,0.015,-0.0171,0.0022,0.0072,0.0068,0.0061,0.00015
0.41,0.33,-0.44,-0.43,-0.51,0.015,0.0041,0.0033,-0.0044,-0.0043,-0.0051,0.00015
-1.04,0.89,0.33,-0.17,0.55,0.015,-0.0104,0.0089,0.0033,-0.0017,0.0055,0.00015
-1.06,0.05,1.22,1,1.34,0.015,-0.0106,0.0005,0.0122,0.01,0.0134,0.00015
-1.74,0.24,1.72,1.14,1.13,0.015,-0.0174,0.0024,0.0172,0.0114,0.0113,0.00015
0.73,-0.31,-0.17,-0.87,-0.42,0.015,0.0073,-0.0031,-0.0017,-0.0087,-0.0042,0.00015
0.54,0.47,-0.31,0.01,-0.02,0.013,0.0054,0.0047,-0.0031,0.0001,-0.0002,0.00013
0.49,0.65,-0.19,0.11,0.15,0.013,0.0049,0.0065,-0.0019,0.0011,0.0015,0.00013
1.45,0.04,-1.18,-0.53,-0.67,0.013,0.0145,0.0004,-0.0118,-0.0053,-0.0067,0.00013
-0.97,0.17,0.13,-0.12,-0.09,0.013,-0.0097,0.0017,0.0013,-0.0012,-0.0009,0.00013
0.54,-0.1,-1.11,-0.1,-0.96,0.013,0.0054,-0.001,-0.0111,-0.001,-0.0096,0.00013
-0.99,0.42,0.65,0.34,0.45,0.013,-0.0099,0.0042,0.0065,0.0034,0.0045,0.00013
-0.98,0.37,0.74,0.6,0.12,0.013,-0.0098,0.0037,0.0074,0.006,0.0012,0.00013
0.02,-0.08,0.08,0.33,0.05,0.013,0.0002,-0.0008,0.0008,0.0033,0.0005,0.00013
-1.06,0.83,0.73,0.28,0.72,0.013,-0.0106,0.0083,0.0073,0.0028,0.0072,0.00013
-1.96,0.23,0.78,1.19,0.87,0.013,-0.0196,0.0023,0.0078,0.0119,0.0087,0.00013
-0.46,0.17,0.39,0,0.52,0.013,-0.0046,0.0017,0.0039,0,0.0052,0.00013
-0.63,-0.55,1.08,1.23,0.51,0.013,-0.0063,-0.0055,0.0108,0.0123,0.0051,0.00013
0.21,-0.57,0.03,0.56,-0.34,0.013,0.0021,-0.0057,0.0003,0.0056,-0.0034,0.00013
1.07,0.1,-0.55,-0.05,-0.43,0.013,0.0107,0.001,-0.0055,-0.0005,-0.0043,0.00013
0.98,-0.36,-0.12,0.29,-0.69,0.013,0.0098,-0.0036,-0.0012,0.0029,-0.0069,0.00013
-1,-0.33,-0.01,-0.42,-0.01,0.013,-0.01,-0.0033,-0.0001,-0.0042,-0.0001,0.00013
-0.54,0.3,-0.34,-0.17,-0.76,0.013,-0.0054,0.003,-0.0034,-0.0017,-0.0076,0.00013
-0.04,1.38,-0.17,-0.18,0.14,0.013,-0.0004,0.0138,-0.0017,-0.0018,0.0014,0.00013
-0.22,0.96,-0.05,-0.17,-0.28,0.013,-0.0022,0.0096,-0.0005,-0.0017,-0.0028,0.00013
1.31,-0.06,-0.86,0.35,-0.76,0.013,0.0131,-0.0006,-0.0086,0.0035,-0.0076,0.00013
0.35,2.61,-0.88,-1.52,-0.45,0.013,0.0035,0.0261,-0.0088,-0.0152,-0.0045,0.00013
0.56,-3.17,1.31,0.97,0.59,0.014,0.0056,-0.0317,0.0131,0.0097,0.0059,0.00014
-0.21,-0.05,0.13,0.27,0.34,0.014,-0.0021,-0.0005,0.0013,0.0027,0.0034,0.00014
-1.24,0.49,0.47,1.28,0.95,0.014,-0.0124,0.0049,0.0047,0.0128,0.0095,0.00014
-2.29,0.55,0.95,0.41,1.05,0.014,-0.0229,0.0055,0.0095,0.0041,0.0105,0.00014
0.59,-0.19,0.77,-0.41,-0.32,0.014,0.0059,-0.0019,0.0077,-0.0041,-0.0032,0.00014
-1.49,-0.09,2.15,0.76,0.65,0.014,-0.0149,-0.0009,0.0215,0.0076,0.0065,0.00014
-0.18,-0.48,0.28,0.42,0.64,0.014,-0.0018,-0.0048,0.0028,0.0042,0.0064,0.00014
2.44,0.08,-0.86,-0.54,-1.97,0.014,0.0244,0.0008,-0.0086,-0.0054,-0.0197,0.00014
0.54,0.03,-0.49,0.24,0.02,0.014,0.0054,0.0003,-0.0049,0.0024,0.0002,0.00014
-1.16,0.09,1.19,1.1,0.71,0.014,-0.0116,0.0009,0.0119,0.011,0.0071,0.00014
1.05,0.32,-0.74,0.47,-0.23,0.014,0.0105,0.0032,-0.0074,0.0047,-0.0023,0.00014
-0.69,-0.56,0.58,1.56,0.93,0.014,-0.0069,-0.0056,0.0058,0.0156,0.0093,0.00014
0.51,0.45,-0.71,0.13,-0.35,0.014,0.0051,0.0045,-0.0071,0.0013,-0.0035,0.00014
-0.33,0.66,-0.16,0.43,0.14,0.014,-0.0033,0.0066,-0.0016,0.0043,0.0014,0.00014
-1.55,0.68,0.34,0.1,0.57,0.014,-0.0155,0.0068,0.0034,0.001,0.0057,0.00014
-1.7,0.07,0.15,1.13,0.46,0.014,-0.017,0.0007,0.0015,0.0113,0.0046,0.00014
1.37,-0.99,-0.09,-0.01,-0.29,0.014,0.0137,-0.0099,-0.0009,-0.0001,-0.0029,0.00014
1.19,-0.18,0.08,-1.44,-0.89,0.014,0.0119,-0.0018,0.0008,-0.0144,-0.0089,0.00014
0.26,-0.34,0.06,-0.38,-0.28,0.014,0.0026,-0.0034,0.0006,-0.0038,-0.0028,0.00014
-0.12,0.09,0.18,0.47,0.15,0.014,-0.0012,0.0009,0.0018,0.0047,0.0015,0.00014
0.5,-0.53,0.13,0.26,0.21,0.014,0.005,-0.0053,0.0013,0.0026,0.0021,0.00014
0.48,0.27,-0.08,-0.8,-1,0.013,0.0048,0.0027,-0.0008,-0.008,-0.01,0.00013
0.33,-0.31,0.06,0.12,-0.35,0.013,0.0033,-0.0031,0.0006,0.0012,-0.0035,0.00013
-0.49,0.14,0.1,0.12,0.66,0.013,-0.0049,0.0014,0.001,0.0012,0.0066,0.00013
-1.16,-0.11,0.81,0.02,0.58,0.013,-0.0116,-0.0011,0.0081,0.0002,0.0058,0.00013
0.21,-0.33,0.18,0.73,0.43,0.013,0.0021,-0.0033,0.0018,0.0073,0.0043,0.00013
-1.72,0.27,0.78,1.05,1.15,0.013,-0.0172,0.0027,0.0078,0.0105,0.0115,0.00013
-0.06,0.32,-0.52,0.34,0.08,0.013,-0.0006,0.0032,-0.0052,0.0034,0.0008,0.00013
0.44,-0.34,0.11,0.62,0.44,0.013,0.0044,-0.0034,0.0011,0.0062,0.0044,0.00013
0.23,0.15,-0.14,-0.44,-0.19,0.013,0.0023,0.0015,-0.0014,-0.0044,-0.0019,0.00013
-0.3,0.69,0.45,0.46,0.68,0.013,-0.003,0.0069,0.0045,0.0046,0.0068,0.00013
-0.75,0.58,0.15,1.35,1.11,0.013,-0.0075,0.0058,0.0015,0.0135,0.0111,0.00013
0.21,0.13,0.25,0.21,0.16,0.013,0.0021,0.0013,0.0025,0.0021,0.0016,0.00013
-1.63,0.52,0.36,0.43,1.08,0.013,-0.0163,0.0052,0.0036,0.0043,0.0108,0.00013
0.71,-0.19,-0.57,0.34,-0.03,0.013,0.0071,-0.0019,-0.0057,0.0034,-0.0003,0.00013
-1.22,-0.09,0.78,0.25,1.33,0.013,-0.0122,-0.0009,0.0078,0.0025,0.0133,0.00013
0.71,0.19,-0.68,-0.17,-0.21,0.013,0.0071,0.0019,-0.0068,-0.0017,-0.0021,0.00013
-0.31,-0.37,-0.1,-0.02,0.19,0.013,-0.0031,-0.0037,-0.001,-0.0002,0.0019,0.00013
1.84,-0.38,-0.82,-0.94,-1.42,0.013,0.0184,-0.0038,-0.0082,-0.0094,-0.0142,0.00013
-0.42,0.19,-0.47,-0.29,-0.29,0.013,-0.0042,0.0019,-0.0047,-0.0029,-0.0029,0.00013
-1.46,0.43,0.88,0.26,0.73,0.013,-0.0146,0.0043,0.0088,0.0026,0.0073,0.00013
-0.98,0.84,0.09,-0.02,0.54,0.013,-0.0098,0.0084,0.0009,-0.0002,0.0054,0.00013
-1.6,0.45,0.63,0.67,1.21,0.013,-0.016,0.0045,0.0063,0.0067,0.0121,0.00013
0.42,-0.23,0.29,-0.2,-0.22,0.013,0.0042,-0.0023,0.0029,-0.002,-0.0022,0.00013
-0.12,-0.2,0.65,1.02,0.42,0.018,-0.0012,-0.002,0.0065,0.0102,0.0042,0.00018
-0.32,-0.61,0.54,1.36,1.02,0.018,-0.0032,-0.0061,0.0054,0.0136,0.0102,0.00018
-2.13,0.31,0.44,0.51,0.93,0.018,-0.0213,0.0031,0.0044,0.0051,0.0093,0.00018
-1.83,0.17,-0.52,-0.03,0.25,0.018,-0.0183,0.0017,-0.0052,-0.0003,0.0025,0.00018
0.37,-1.3,-0.49,0.3,-0.33,0.018,0.0037,-0.013,-0.0049,0.003,-0.0033,0.00018
-5.03,-0.04,-0.8,1.02,0.99,0.018,-0.0503,-0.0004,-0.008,0.0102,0.0099,0.00018
-0.82,-1.13,1.2,0.45,0.39,0.018,-0.0082,-0.0113,0.012,0.0045,0.0039,0.00018
-1.67,-0.8,0,-0.05,-0.44,0.018,-0.0167,-0.008,0,-0.0005,-0.0044,0.00018
-3.05,-0.9,-0.1,-0.44,-0.13,0.018,-0.0305,-0.009,-0.001,-0.0044,-0.0013,0.00018
-1.96,-0.33,-0.58,0.38,0.25,0.018,-0.0196,-0.0033,-0.0058,0.0038,0.0025,0.00018
3.82,-0.13,-0.29,-0.58,-0.95,0.018,0.0382,-0.0013,-0.0029,-0.0058,-0.0095,0.00018
0.74,-0.41,0.75,0.41,0.28,0.018,0.0074,-0.0041,0.0075,0.0041,0.0028,0.00018
-0.67,-0.81,0.24,1.41,1.04,0.018,-0.0067,-0.0081,0.0024,0.0141,0.0104,0.00018
1.1,-0.82,0.4,0.61,0.65,0.018,0.011,-0.0082,0.004,0.0061,0.0065,0.00018
2.25,0.68,0.52,-0.83,-0.7,0.018,0.0225,0.0068,0.0052,-0.0083,-0.007,0.00018
-0.45,-1.15,-0.18,0.87,-0.01,0.01,-0.0045,-0.0115,-0.0018,0.0087,-0.0001,0.0001
1.17,-0.25,-0.28,-0.12,-0.27,0.01,0.0117,-0.0025,-0.0028,-0.0012,-0.0027,0.0001
2.28,0.28,-1.1,-1.79,-1.87,0.01,0.0228,0.0028,-0.011,-0.0179,-0.0187,0.0001
-0.12,1.3,-0.75,-0.58,-0.79,0.01,-0.0012,0.013,-0.0075,-0.0058,-0.0079,0.0001
0.04,-0.14,-1.22,0.32,-0.19,0.01,0.0004,-0.0014,-0.0122,0.0032,-0.0019,0.0001
-0.8,0.31,0.39,-0.43,-0.17,0.01,-0.008,0.0031,0.0039,-0.0043,-0.0017,0.0001
-0.51,-0.36,0.02,0.08,0.3,0.01,-0.0051,-0.0036,0.0002,0.0008,0.003,0.0001
2.35,0.33,-0.56,-0.32,-0.88,0.01,0.0235,0.0033,-0.0056,-0.0032,-0.0088,0.0001
1.73,0.2,-0.38,-1.8,-1.77,0.01,0.0173,0.002,-0.0038,-0.018,-0.0177,0.0001
-0.57,0.22,-0.4,-0.81,-0.32,0.01,-0.0057,0.0022,-0.004,-0.0081,-0.0032,0.0001
-0.09,0.47,-0.25,0.26,0.22,0.01,-0.0009,0.0047,-0.0025,0.0026,0.0022,0.0001
0.78,0.35,-0.69,-0.17,-0.1,0.01,0.0078,0.0035,-0.0069,-0.0017,-0.001,0.0001
-2.02,0.29,0.16,1.59,0.77,0.01,-0.0202,0.0029,0.0016,0.0159,0.0077,0.0001
-0.73,0.11,-0.19,0.08,0.18,0.01,-0.0073,0.0011,-0.0019,0.0008,0.0018,0.0001
0.54,0.48,-0.75,0.19,0.28,0.01,0.0054,0.0048,-0.0075,0.0019,0.0028,0.0001
1.51,-0.43,-0.47,-0.38,-0.32,0.01,0.0151,-0.0043,-0.0047,-0.0038,-0.0032,0.0001
-0.51,0.02,-0.16,0.29,-0.25,0.01,-0.0051,0.0002,-0.0016,0.0029,-0.0025,0.0001
0.08,0.17,-1.11,-0.42,-0.4,0.01,0.0008,0.0017,-0.0111,-0.0042,-0.004,0.0001
1.42,0.34,-1.34,-0.63,-0.71,0.01,0.0142,0.0034,-0.0134,-0.0063,-0.0071,0.0001
0.41,0.41,0.1,0.42,0.44,0.01,0.0041,0.0041,0.001,0.0042,0.0044,0.0001
-2.33,0.56,0.81,0.45,1.11,0.01,-0.0233,0.0056,0.0081,0.0045,0.0111,0.0001
-1.76,0.43,0.67,0.61,0.75,0.01,-0.0176,0.0043,0.0067,0.0061,0.0075,0.0001
0.18,1.3,-0.25,-0.46,-0.6,0.01,0.0018,0.013,-0.0025,-0.0046,-0.006,0.0001
2.1,-0.76,-0.72,0.27,-0.23,0.008,0.021,-0.0076,-0.0072,0.0027,-0.0023,0.00008
0.18,-0.64,0.48,0.33,0.14,0.008,0.0018,-0.0064,0.0048,0.0033,0.0014,0.00008
1.42,-0.7,-0.32,-0.96,-0.92,0.008,0.0142,-0.007,-0.0032,-0.0096,-0.0092,0.00008
1.44,-0.54,-0.04,-0.29,-0.22,0.008,0.0144,-0.0054,-0.0004,-0.0029,-0.0022,0.00008
-0.23,0.05,-0.35,0.04,-0.52,0.008,-0.0023,0.0005,-0.0035,0.0004,-0.0052,0.00008
0.07,-0.29,0.49,0.21,-0.3,0.008,0.0007,-0.0029,0.0049,0.0021,-0.003,0.00008
0.07,-0.06,-0.13,0.27,0.08,0.008,0.0007,-0.0006,-0.0013,0.0027,0.0008,0.00008
-0.07,0.58,-0.43,-0.43,-0.21,0.008,-0.0007,0.0058,-0.0043,-0.0043,-0.0021,0.00008
